5861326,5810405,5861326_5810405,1,08:41,24.97,60.31,24.82,60.37,92.00,59.00,17130.60,2.00
5861326,5810406,5861326_5810406,1,08:41,24.97,60.31,24.82,60.37,94.00,60.00,17235.90,2.00
5861326,5810407,5861326_5810407,1,08:41,24.97,60.31,24.83,60.37,96.00,62.00,17400.70,2.00
5861326,5810408,5861326_5810408,1,08:10,24.97,60.31,24.83,60.37,79.00,56.00,17540.20,2.00
5861326,5810409,5861326_5810409,1,08:10,24.97,60.31,24.84,60.37,70.00,47.00,16928.50,2.00
5861326,5810410,5861326_5810410,1,08:10,24.97,60.31,24.84,60.37,68.00,45.00,16761.90,2.00
5861326,5810411,5861326_5810411,1,08:10,24.97,60.31,24.84,60.37,81.00,60.00,17331.60,2.00
5861326,5810412,5861326_5810412,1,08:10,24.97,60.31,24.85,60.37,73.00,52.00,16782.30,2.00
5861326,5810413,5861326_5810413,1,08:10,24.97,60.31,24.85,60.37,73.00,53.00,16817.30,2.00
5861326,5810414,5861326_5810414,1,08:10,24.97,60.31,24.86,60.37,75.00,55.00,16988.70,2.00
5861326,5810415,5861326_5810415,1,08:10,24.97,60.31,24.86,60.37,81.00,61.00,17396.20,2.00
5861326,5810416,5861326_5810416,1,08:23,24.97,60.31,24.87,60.37,85.00,74.00,16424.00,1.00
5861326,5810417,5861326_5810417,1,08:23,24.97,60.31,24.87,60.37,84.00,73.00,16391.80,1.00
5861326,5810418,5861326_5810418,1,08:23,24.97,60.31,24.88,60.37,88.00,77.00,16650.00,1.00
5861326,5810419,5861326_5810419,1,08:23,24.97,60.31,24.88,60.37,96.00,85.00,17184.30,1.00
5861326,5810420,5861326_5810420,1,08:23,24.97,60.31,24.89,60.37,95.00,84.00,16586.80,1.00
5861326,5810421,5861326_5810421,1,08:23,24.97,60.31,24.89,60.37,94.00,82.00,16472.10,1.00
5861326,5810422,5861326_5810422,1,08:23,24.97,60.31,24.89,60.37,98.00,86.00,16714.10,1.00
5861326,5810423,5861326_5810423,1,08:23,24.97,60.31,24.90,60.37,113.00,102.00,15853.30,1.00
5861326,5810457,5861326_5810457,1,08:06,24.97,60.31,25.05,60.37,76.00,66.00,17740.10,3.00
5861326,5810458,5861326_5810458,1,08:06,24.97,60.31,25.06,60.37,73.00,62.00,17484.40,3.00
5861326,5810462,5861326_5810462,1,08:06,24.97,60.31,25.08,60.37,57.00,44.00,16739.40,3.00
5861326,5810463,5861326_5810463,1,08:06,24.97,60.31,25.08,60.37,55.00,44.00,17100.80,3.00
5861326,5810464,5861326_5810464,1,08:06,24.97,60.31,25.08,60.37,54.00,46.00,17215.10,3.00
5861326,5812300,5861326_5812300,1,08:41,24.97,60.31,24.79,60.37,70.00,50.00,15820.20,3.00
5861326,5812301,5861326_5812301,1,08:41,24.97,60.31,24.79,60.37,73.00,53.00,16051.40,3.00
5861326,5812302,5861326_5812302,1,08:41,24.97,60.31,24.79,60.37,78.00,59.00,17134.10,2.00
5861326,5812303,5861326_5812303,1,08:41,24.97,60.31,24.80,60.37,76.00,51.00,15148.80,2.00
5861326,5812304,5861326_5812304,1,08:41,24.97,60.31,24.80,60.37,72.00,48.00,14895.20,2.00
5861326,5812305,5861326_5812305,1,08:41,24.97,60.31,24.81,60.37,73.00,48.00,14945.80,2.00
5861326,5812306,5861326_5812306,1,08:41,24.97,60.31,24.81,60.37,75.00,50.00,15058.60,2.00
5861326,5812307,5861326_5812307,1,08:41,24.97,60.31,24.82,60.37,77.00,52.00,15197.00,2.00
5861326,5812308,5861326_5812308,1,08:41,24.97,60.31,24.82,60.37,89.00,69.00,16409.90,2.00
5861326,5812309,5861326_5812309,1,08:41,24.97,60.31,24.83,60.37,89.00,70.00,16422.30,2.00
5861326,5812310,5861326_5812310,1,08:41,24.97,60.31,24.83,60.37,92.00,72.00,16619.30,2.00
5861326,5812311,5861326_5812311,1,08:10,24.97,60.31,24.84,60.37,70.00,47.00,16916.70,2.00
5861326,5812312,5861326_5812312,1,08:10,24.97,60.31,24.84,60.37,68.00,46.00,16836.10,2.00
5861326,5812313,5861326_5812313,1,08:10,24.97,60.31,24.84,60.37,68.00,47.00,16411.10,2.00
5861326,5812314,5861326_5812314,1,08:10,24.97,60.31,24.85,60.37,68.00,47.00,16406.60,2.00
5861326,5812315,5861326_5812315,1,08:10,24.97,60.31,24.85,60.37,70.00,50.00,16144.60,2.00
5861326,5812316,5861326_5812316,1,08:10,24.97,60.31,24.86,60.37,73.00,53.00,16346.60,2.00
5861326,5812317,5861326_5812317,1,08:10,24.97,60.31,24.86,60.37,76.00,57.00,16592.40,2.00
5861326,5812318,5861326_5812318,1,08:23,24.97,60.31,24.87,60.37,83.00,72.00,16287.90,1.00
5861326,5812319,5861326_5812319,1,08:23,24.97,60.31,24.87,60.37,81.00,70.00,16141.20,1.00
5861326,5812320,5861326_5812320,1,08:23,24.97,60.31,24.88,60.37,93.00,82.00,16983.50,1.00
5861326,5812321,5861326_5812321,1,08:23,24.97,60.31,24.88,60.37,93.00,82.00,17005.60,1.00
5861326,5812322,5861326_5812322,1,08:23,24.97,60.31,24.89,60.37,87.00,75.00,15941.20,1.00
5861326,5812323,5861326_5812323,1,08:23,24.97,60.31,24.89,60.37,90.00,78.00,16198.00,1.00
5861326,5812324,5861326_5812324,1,08:23,24.97,60.31,24.89,60.37,99.00,87.00,16791.30,1.00
5861326,5812325,5861326_5812325,1,08:23,24.97,60.31,24.90,60.37,112.00,101.00,15814.20,1.00
5861326,5812353,5861326_5812353,1,08:06,24.97,60.31,25.03,60.37,88.00,77.00,10827.00,2.00
5861326,5812354,5861326_5812354,1,08:06,24.97,60.31,25.03,60.37,90.00,80.00,11032.40,2.00
